Relatório Meteorológico da Estação: São Cristóvão

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (Km/h)    (celsius)    (hPa)      (%)
02/01/2019  10:15:00  HBV     0.0       100       5.3         29.8   1010.4       68
02/01/2019  10:30:00  HBV     0.0       119       8.5         31.9   1010.4       61
02/01/2019  10:45:00  HBV     0.0       144       7.8         30.3   1010.2       63
02/01/2019  11:00:00  HBV     0.0       126       7.8         30.6   1009.9       62
02/01/2019  11:15:00  HBV     0.0       138       3.5         32.5   1009.9       55
02/01/2019  11:30:00  HBV     0.0       126      10.9         32.1   1010.6       55
02/01/2019  11:45:00  HBV     0.0       144       9.5         31.7   1009.4       55
02/01/2019  12:00:00  HBV     0.0       123      13.1         31.4   1009.4       57
02/01/2019  12:15:00  HBV     0.0         -       0.0         32.8   1009.2       54
02/01/2019  12:30:00  HBV     0.0       135       9.9         33.7   1009.2       47
02/01/2019  12:45:00  HBV     0.0       130       7.8         33.0   1008.9       51
02/01/2019  13:00:00  HBV     0.0       069       7.4         34.5   1008.9       45
02/01/2019  13:15:00  HBV     0.0         -       0.0         34.0   1008.6       47
02/01/2019  13:30:00  HBV     0.0       125       7.1         35.0   1008.6       47
02/01/2019  13:45:00  HBV     0.0       179       5.3         34.7   1008.4       48
02/01/2019  14:00:00  HBV     0.0       237      13.8         33.4   1008.4       53
02/01/2019  14:15:00  HBV     0.0       225      19.8         32.4   1008.2       52
02/01/2019  14:30:00  HBV     0.0         -       0.0         34.8   1007.7       45
02/01/2019  14:45:00  HBV     0.0       081       6.4         35.1   1007.7       44
02/01/2019  15:00:00  HBV     0.0       203       8.5         33.1   1007.3       49
02/01/2019  15:15:00  HBV     0.0       222      10.2         31.5   1007.2       50
02/01/2019  15:30:00  HBV     0.0       200       9.2         33.5   1007.2       52
02/01/2019  15:45:00  HBV     0.0       191       4.6         34.0   1007.0       48
02/01/2019  16:00:00  HBV     0.0       167       3.9         32.5   1007.2       51
02/01/2019  16:15:00  HBV     0.0       230       3.5         32.9   1006.7       50
02/01/2019  16:30:00  HBV     0.0       214       7.8         32.6   1006.6       55
02/01/2019  16:45:00  HBV     0.0       203       6.7         32.0   1006.5       56
02/01/2019  17:00:00  HBV     0.0       212       7.1         31.4   1005.5       59
02/01/2019  17:15:00  HBV     0.0       137       4.6         32.3   1006.5       55
02/01/2019  17:30:00  HBV     0.0         -       0.0         31.5   1006.7       58
